author_id,first_retraction_year,matched_arm,career_band,income_group,first_category,first_position,n_retractions,source_id,last_country,works_count,first_pub_year
A5026615332,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S124795565,IL,6,2007
A5112746900,2017,EDITORIAL_COMPROMISE,mid (5-10y),higher,CONTROL,,0,S124357017,CN,212,2009
A5000194928,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S2764696622,TW,75,1989
A5020885005,2017,AUTHOR_MISCONDUCT,veteran (20y+),lower,CONTROL,,0,S2764696622,,405,1968
A5084285423,2017,EDITORIAL_COMPROMISE,senior (10-20y),higher,CONTROL,,0,S35593046,US,101,2001
A5011762682,2017,EDITORIAL_COMPROMISE,veteran (20y+),higher,CONTROL,,0,S4306525036,IT,704,1950
A5027062218,2017,HONEST_ERROR,senior (10-20y),higher,CONTROL,,0,S205231332,IT,303,2003
A5086163589,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S4306525036,,73,2000
A5062959262,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S2764900261,AR,9,2001
A5073104393,2017,ETHICS_VIOLATION,veteran (20y+),higher,CONTROL,,0,S4306525896,GB,159,1930
A5108696682,2017,AUTHOR_MISCONDUCT,mid (5-10y),lower,CONTROL,,0,S192126995,EG,19,2011
A5101549456,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S126644158,JP,118,1955
A5010123486,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S45645249,HR,50,2007
A5067923529,2017,EDITORIAL_COMPROMISE,veteran (20y+),higher,CONTROL,,0,S4210213728,CA,231,1992
A5037480747,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S4306525036,TR,312,2002
A5100776627,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S42323631,CN,117,1999
A5001035287,2017,AUTHOR_MISCONDUCT,senior (10-20y),lower,CONTROL,,0,S194185345,NG,63,2007
A5048717878,2017,AUTHOR_MISCONDUCT,mid (5-10y),higher,CONTROL,,0,S196734849,DK,29,2008
A5051173594,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S568598,,37,1989
A5108056607,2017,HONEST_ERROR,senior (10-20y),higher,CONTROL,,0,S120348307,,121,2001
A5032856610,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S186054908,PL,91,1984
A5059938687,2017,EDITORIAL_COMPROMISE,senior (10-20y),lower,CONTROL,,0,S4210172589,,36,2000
A5036134827,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S204459408,US,208,1991
A5043883630,2017,HONEST_ERROR,senior (10-20y),higher,CONTROL,,0,S1959426,SE,39,2004
A5029831466,2017,AUTHOR_MISCONDUCT,mid (5-10y),higher,CONTROL,,0,S179157397,IR,27,2011
A5008739085,2017,HONEST_ERROR,senior (10-20y),higher,CONTROL,,0,S42323631,QA,192,2002
A5106305052,2017,AUTHOR_MISCONDUCT,mid (5-10y),higher,CONTROL,,0,S137773608,IT,21,2010
A5051103070,2017,EDITORIAL_COMPROMISE,mid (5-10y),higher,CONTROL,,0,S4306525036,CN,23,2012
A5000025711,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S143744711,TW,59,1990
A5072355902,2017,AUTHOR_MISCONDUCT,mid (5-10y),higher,CONTROL,,0,S195663288,UA,24,2010
A5077853997,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S2493613807,FR,139,1996
A5101983472,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S175775512,CN,72,2005
A5018615676,2017,AUTHOR_MISCONDUCT,early (<5y),higher,CONTROL,,0,S68497187,CN,69,2014
A5026231226,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S109565702,KR,155,1981
A5072303688,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S143352558,,127,1977
A5006900044,2017,UNCONFIRMED_CONCERNS,veteran (20y+),higher,CONTROL,,0,S205878144,RO,91,1996
A5056489873,2017,EDITORIAL_COMPROMISE,senior (10-20y),higher,CONTROL,,0,S106296714,GB,91,2005
A5034943034,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S4210187594,CH,3,2003
A5055436317,2017,EDITORIAL_COMPROMISE,senior (10-20y),higher,CONTROL,,0,S2764461748,,110,1999
A5100687725,2017,AUTHOR_MISCONDUCT,veteran (20y+),lower,CONTROL,,0,S201441698,BD,95,1977
A5075166023,2017,AUTHOR_MISCONDUCT,mid (5-10y),higher,CONTROL,,0,S202381698,BR,8,2009
A5111015234,2017,AUTHOR_MISCONDUCT,veteran (20y+),lower,CONTROL,,0,S100767427,NA,63,1966
A5061693918,2017,HONEST_ERROR,senior (10-20y),higher,CONTROL,,0,S4306525036,GB,37,2003
A5058858696,2017,EDITORIAL_COMPROMISE,senior (10-20y),higher,CONTROL,,0,S26125866,JP,6,2004
A5100840940,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S166351637,JP,136,1988
A5103261490,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S120324992,CN,11,1988
A5004279208,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S128018148,US,73,1991
A5101940490,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S128754310,,233,1986
A5030156297,2017,EDITORIAL_COMPROMISE,senior (10-20y),higher,CONTROL,,0,S146834007,US,123,2007
A5108187176,2017,EDITORIAL_COMPROMISE,mid (5-10y),higher,CONTROL,,0,S98455728,CN,28,2011
A5087080700,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S4306525036,BR,61,2005
A5024901228,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S4306401280,BR,195,1991
A5054329465,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S64187185,GB,129,1878
A5087541187,2017,AUTHOR_MISCONDUCT,veteran (20y+),lower,CONTROL,,0,S189140625,IN,145,1972
A5101554295,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S60865174,US,63,1957
A5001394426,2017,EDITORIAL_COMPROMISE,senior (10-20y),higher,CONTROL,,0,S202381698,US,64,2002
A5101509853,2017,HONEST_ERROR,mid (5-10y),higher,CONTROL,,0,S179369505,CN,25,2008
A5074977205,2017,HONEST_ERROR,mid (5-10y),higher,CONTROL,,0,S4210216406,CN,196,2009
A5014236757,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S1010394304,CN,180,1996
A5062838219,2017,UNCONFIRMED_CONCERNS,mid (5-10y),higher,CONTROL,,0,S183492911,US,14,2009
A5008170808,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S106928643,KR,334,1991
A5100649274,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S95395365,DE,132,2000
A5056103381,2017,HONEST_ERROR,senior (10-20y),higher,CONTROL,,0,S58516903,US,39,2004
A5028851326,2017,UNCONFIRMED_CONCERNS,veteran (20y+),,CONTROL,,0,S206811868,,50,1989
A5063982040,2017,EDITORIAL_COMPROMISE,veteran (20y+),higher,CONTROL,,0,S42323631,,135,1997
A5067178281,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S4306401280,BR,79,1995
A5056670558,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S4210172589,US,287,1992
A5041317271,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S4306525036,US,33,1829
A5074847840,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S4306401271,US,161,1985
A5016672655,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S85076888,,50,1970
A5029581812,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S183492911,,51,2003
A5030062851,2017,EDITORIAL_COMPROMISE,mid (5-10y),higher,CONTROL,,0,S1336409049,JP,18,2008
A5028476964,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S196734849,US,210,1987
A5114777763,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S4306401280,DE,10,1964
A5036447979,2017,EDITORIAL_COMPROMISE,veteran (20y+),higher,CONTROL,,0,S156036346,IT,118,1995
A5001316935,2017,EDITORIAL_COMPROMISE,veteran (20y+),higher,CONTROL,,0,S171076697,DE,413,1987
A5113646483,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S183492911,,181,1996
A5108475546,2017,UNCONFIRMED_CONCERNS,veteran (20y+),higher,CONTROL,,0,S76010543,ES,36,1979
A5052344744,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S28527816,US,270,2000
A5000194636,2017,HONEST_ERROR,mid (5-10y),lower,CONTROL,,0,S4210184193,IN,30,2009
A5045167107,2017,HONEST_ERROR,mid (5-10y),higher,CONTROL,,0,S4306401280,GR,70,2008
A5026408627,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S42323631,US,155,1986
A5061698354,2017,HONEST_ERROR,senior (10-20y),higher,CONTROL,,0,S202381698,,41,2003
A5113979446,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S76304953,JP,39,1975
A5087110371,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S127170475,BR,164,1995
A5068113153,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S4210217848,US,156,1983
A5114074152,2017,AUTHOR_MISCONDUCT,veteran (20y+),lower,CONTROL,,0,S122730748,,6,1983
A5101615031,2017,EDITORIAL_COMPROMISE,veteran (20y+),higher,CONTROL,,0,S15111687,US,36,1984
A5054665323,2017,EDITORIAL_COMPROMISE,senior (10-20y),higher,CONTROL,,0,S26760650,TR,80,2002
A5073996936,2017,AUTHOR_MISCONDUCT,senior (10-20y),lower,CONTROL,,0,S1983995261,IN,50,2006
A5100323918,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S178776955,CN,279,1992
A5086987303,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S54083545,HU,112,1989
A5056840112,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S156181945,FR,51,1983
A5035925622,2017,AUTHOR_MISCONDUCT,veteran (20y+),lower,CONTROL,,0,S4210178770,IN,77,1990
A5044993271,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S116251202,US,167,1995
A5038825954,2017,AUTHOR_MISCONDUCT,mid (5-10y),higher,CONTROL,,0,S67425620,US,4,2010
A5102257832,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S175056054,CN,65,1997
A5110390051,2017,HONEST_ERROR,senior (10-20y),lower,CONTROL,,0,S4306525036,PK,41,2000
A5112298127,2017,EDITORIAL_COMPROMISE,senior (10-20y),higher,CONTROL,,0,S113871862,NL,85,2006
A5065861449,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S111155417,FR,391,1971
A5101718288,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S14544163,US,95,1993
A5017551100,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S112227793,IT,332,1976
A5000475653,2017,AUTHOR_MISCONDUCT,senior (10-20y),lower,CONTROL,,0,S2764941219,EG,13,2002
A5000035117,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S4306402567,US,6,1998
A5043944116,2017,EDITORIAL_COMPROMISE,veteran (20y+),higher,CONTROL,,0,S98455728,DE,64,1979
A5102640305,2017,HONEST_ERROR,mid (5-10y),higher,CONTROL,,0,S19016632,CN,6,2009
A5101894110,2017,HONEST_ERROR,mid (5-10y),higher,CONTROL,,0,S10623703,CN,46,2009
A5000035520,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S4210189194,DE,75,1994
A5133241836,2017,AUTHOR_MISCONDUCT,mid (5-10y),higher,CONTROL,,0,S4210217848,US,39,2012
A5109591779,2017,HONEST_ERROR,senior (10-20y),higher,CONTROL,,0,S4210189194,CN,12,1998
A5101671353,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S58832373,CN,65,2003
A5107849146,2017,EDITORIAL_COMPROMISE,mid (5-10y),higher,CONTROL,,0,S94052278,ES,12,2011
A5021547564,2017,AUTHOR_MISCONDUCT,early (<5y),,CONTROL,,0,S207341048,,4,2014
A5069313690,2017,HONEST_ERROR,mid (5-10y),higher,CONTROL,,0,S4210176241,FR,205,2008
A5081564128,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S195663288,MX,63,1987
A5107990610,2017,EDITORIAL_COMPROMISE,senior (10-20y),higher,CONTROL,,0,S4210172589,CA,160,1998
A5101507417,2017,EDITORIAL_COMPROMISE,senior (10-20y),higher,CONTROL,,0,S96572642,US,101,2001
A5023120798,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S4210202364,FR,229,1898
A5073005065,2017,EDITORIAL_COMPROMISE,senior (10-20y),higher,CONTROL,,0,S97205441,IR,6,2006
A5031677020,2017,EDITORIAL_COMPROMISE,veteran (20y+),higher,CONTROL,,0,S75702506,HR,221,1994
A5100808437,2017,AUTHOR_MISCONDUCT,early (<5y),higher,CONTROL,,0,S173952182,US,6,2014
A5022871003,2017,EDITORIAL_COMPROMISE,veteran (20y+),higher,CONTROL,,0,S5745031,ES,119,1986
A5001709267,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S7407056385,US,614,1958
A5083529769,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S4306525036,JP,7,1986
A5022000894,2017,EDITORIAL_COMPROMISE,senior (10-20y),higher,CONTROL,,0,S4306401271,US,17,2005
A5049091245,2017,AUTHOR_MISCONDUCT,veteran (20y+),lower,CONTROL,,0,S147897268,TN,187,1994
A5107891807,2017,HONEST_ERROR,senior (10-20y),higher,CONTROL,,0,S24807848,JP,391,2005
A5006764304,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S2764478331,CN,527,1999
A5100686373,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S4306525036,FR,23,2003
A5100432500,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S45406943,CN,346,1990
A5079674325,2017,HONEST_ERROR,senior (10-20y),higher,CONTROL,,0,S2479884170,,13,2001
A5009271972,2017,UNCLASSIFIED,senior (10-20y),higher,CONTROL,,0,S4306463230,US,3,1999
A5022489118,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S173952182,RU,341,1974
A5113828058,2017,AUTHOR_MISCONDUCT,senior (10-20y),lower,CONTROL,,0,S1234972,IN,15,2007
A5025968872,2017,AUTHOR_MISCONDUCT,early (<5y),higher,CONTROL,,0,S172125442,,14,2013
A5107826531,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S24807848,FR,725,1972
A5058243433,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S72716621,FR,404,1995
A5102898398,2017,HONEST_ERROR,early (<5y),lower,CONTROL,,0,S4306525036,PK,37,2013
A5054098908,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S195663288,PL,1199,1973
A5088475396,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S4306525036,,126,1991
A5065408744,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S111479809,RU,312,1962
A5083258493,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S126644158,KR,235,1992
A5109084014,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S11564597,US,23,1989
A5066107958,2017,HONEST_ERROR,mid (5-10y),higher,CONTROL,,0,S4210208883,CN,43,2009
A5087571051,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S67425620,CN,621,1991
A5048155852,2017,HONEST_ERROR,mid (5-10y),higher,CONTROL,,0,S4210169156,CN,16,2011
A5025811215,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S116251202,US,1025,1983
A5017065770,2017,EDITORIAL_COMPROMISE,veteran (20y+),higher,CONTROL,,0,S166351637,BR,57,1981
A5053853027,2017,HONEST_ERROR,senior (10-20y),higher,CONTROL,,0,S2764478331,AU,81,2006
A5011270757,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S105243760,FR,1207,1982
A5100718553,2017,UNCONFIRMED_CONCERNS,senior (10-20y),higher,CONTROL,,0,S4210193419,CN,51,2003
A5011124082,2017,HONEST_ERROR,early (<5y),higher,CONTROL,,0,S145089992,IR,16,2014
A5078938618,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S87719511,,112,1943
A5131162942,2017,AUTHOR_MISCONDUCT,early (<5y),higher,CONTROL,,0,S7407056385,JP,27,2014
A5024275708,2017,EDITORIAL_COMPROMISE,senior (10-20y),higher,CONTROL,,0,S4306525036,IT,192,2000
A5051974333,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S24807848,US,1346,1989
A5007119251,2017,HONEST_ERROR,early (<5y),higher,CONTROL,,0,S4210195883,ID,28,2014
A5021843102,2017,EDITORIAL_COMPROMISE,veteran (20y+),higher,CONTROL,,0,S4306463230,US,385,1976
A5018462591,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S181332294,,278,1992
A5000329940,2017,UNCONFIRMED_CONCERNS,veteran (20y+),higher,CONTROL,,0,S111155417,RU,87,1984
A5061087424,2017,EDITORIAL_COMPROMISE,senior (10-20y),higher,CONTROL,,0,S10134376,EC,131,2002
A5079242214,2017,EDITORIAL_COMPROMISE,veteran (20y+),higher,CONTROL,,0,S4306525036,TW,411,1992
A5005292537,2017,AUTHOR_MISCONDUCT,veteran (20y+),lower,CONTROL,,0,S4210172589,IN,366,1969
A5110618310,2017,HONEST_ERROR,senior (10-20y),higher,CONTROL,,0,S106296714,TW,32,2002
A5071389380,2017,EDITORIAL_COMPROMISE,veteran (20y+),higher,CONTROL,,0,S4306401280,BR,61,1997
A5061787713,2017,EDITORIAL_COMPROMISE,veteran (20y+),higher,CONTROL,,0,S94610253,DE,199,1990
A5101788753,2017,AUTHOR_MISCONDUCT,mid (5-10y),higher,CONTROL,,0,S87865284,CN,17,2012
A5100673080,2017,EDITORIAL_COMPROMISE,veteran (20y+),higher,CONTROL,,0,S4210172589,CN,159,1995
A5010999758,2017,EDITORIAL_COMPROMISE,veteran (20y+),higher,CONTROL,,0,S68911691,JP,153,1988
A5118941307,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S4306525036,DK,107,1986
A5100628455,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S2497878305,GB,111,2005
A5004811220,2017,AUTHOR_MISCONDUCT,early (<5y),higher,CONTROL,,0,S4306525036,PL,13,2013
A5060610528,2017,EDITORIAL_COMPROMISE,senior (10-20y),higher,CONTROL,,0,S142055198,GB,189,2001
A5020781568,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S25155249,US,291,1980
A5042760666,2017,HONEST_ERROR,senior (10-20y),lower,CONTROL,,0,S4210216571,IN,89,1998
A5056450711,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S2738950867,US,58,1996
A5032269655,2017,UNCONFIRMED_CONCERNS,veteran (20y+),higher,CONTROL,,0,S4306525036,AU,382,1956
A5057301634,2017,EDITORIAL_COMPROMISE,senior (10-20y),higher,CONTROL,,0,S4306401293,ES,104,2001
A5023324236,2017,ETHICS_VIOLATION,veteran (20y+),higher,CONTROL,,0,S113871862,US,104,1982
A5082277481,2017,AUTHOR_MISCONDUCT,senior (10-20y),lower,CONTROL,,0,S182392644,IN,59,2002
A5039802157,2017,AUTHOR_MISCONDUCT,mid (5-10y),higher,CONTROL,,0,S4306401280,ES,22,2012
A5082679943,2017,EDITORIAL_COMPROMISE,mid (5-10y),higher,CONTROL,,0,S2735960814,KR,46,2012
A5107874385,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S145630073,FR,25,2007
A5031392176,2017,EDITORIAL_COMPROMISE,veteran (20y+),higher,CONTROL,,0,S22862804,,402,1959
A5023221604,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S2764478277,US,47,2003
A5042745783,2017,EDITORIAL_COMPROMISE,mid (5-10y),higher,CONTROL,,0,S196734849,,10,2010
A5016804745,2017,HONEST_ERROR,mid (5-10y),higher,CONTROL,,0,S106296714,NO,180,2008
A5025468750,2017,EDITORIAL_COMPROMISE,veteran (20y+),higher,CONTROL,,0,S196734849,FR,98,1987
A5100678505,2017,EDITORIAL_COMPROMISE,veteran (20y+),higher,CONTROL,,0,S42323631,KR,176,1991
A5048309981,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S4306401271,US,228,1981
A5082561575,2017,HONEST_ERROR,senior (10-20y),higher,CONTROL,,0,S4306401280,TH,78,2004
A5109435255,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S4306401271,US,145,1994
A5033117480,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S125705681,US,192,2006
A5088617666,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S188673600,TR,64,2000
A5038781886,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S202381698,,245,1996
A5109991606,2017,EDITORIAL_COMPROMISE,veteran (20y+),higher,CONTROL,,0,S147539111,,50,1972
A5048366595,2017,EDITORIAL_COMPROMISE,senior (10-20y),higher,CONTROL,,0,S2898106244,IR,148,2004
A5074161282,2017,HONEST_ERROR,senior (10-20y),higher,CONTROL,,0,S202381698,US,36,2005
A5112256198,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S7407056385,RU,8,2006
A5090365127,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S52732750,CH,91,1953
A5103215876,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S28349394,,51,2005
A5020684065,2017,AUTHOR_MISCONDUCT,senior (10-20y),lower,CONTROL,,0,S2764905038,MA,76,2005
A5017577440,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S4210176241,JP,74,1983
A5054494932,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S30525748,US,226,1962
A5000160491,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S4306525036,IL,183,1997
A5075387803,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S15137598,FR,593,1991
A5111686146,2017,AUTHOR_MISCONDUCT,mid (5-10y),higher,CONTROL,,0,S128754310,RO,6,2012
A5101539822,2017,HONEST_ERROR,senior (10-20y),higher,CONTROL,,0,S120324992,CN,50,1998
A5102000666,2017,HONEST_ERROR,mid (5-10y),higher,CONTROL,,0,S2497375143,ES,26,2008
A5106659331,2017,HONEST_ERROR,mid (5-10y),higher,CONTROL,,0,S2764761676,CN,30,2012
A5100447207,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S128368299,CN,67,1994
A5000578455,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S45693802,,38,2005
A5000441279,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S4306525036,IR,58,2004
A5000030398,2017,UNCONFIRMED_CONCERNS,mid (5-10y),higher,CONTROL,,0,S4306401293,ES,3,2011
A5070270164,2017,AUTHOR_MISCONDUCT,mid (5-10y),,CONTROL,,0,S4306400487,,9,2012
A5109079836,2017,EDITORIAL_COMPROMISE,senior (10-20y),higher,CONTROL,,0,S22285447,TR,44,2001
A5059586906,2017,UNCLASSIFIED,veteran (20y+),higher,CONTROL,,0,S15137598,US,564,1958
A5001214548,2017,AUTHOR_MISCONDUCT,mid (5-10y),higher,CONTROL,,0,S202381698,US,10,2011
A5015450884,2017,AUTHOR_MISCONDUCT,mid (5-10y),higher,CONTROL,,0,S152760256,,7,2008
A5006765471,2017,AUTHOR_MISCONDUCT,early (<5y),higher,CONTROL,,0,S4306525036,SE,9,2014
A5042907053,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S4306525036,FR,48,1993
A5081440455,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S4306401280,FI,28,1999
A5111881720,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S4306401271,US,1190,1900
A5090497298,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S125754415,IS,118,1978
A5051778928,2017,UNCONFIRMED_CONCERNS,early (<5y),higher,CONTROL,,0,S4306525036,US,22,2014
A5086121892,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S4306463447,HU,45,1993
A5103530290,2017,AUTHOR_MISCONDUCT,early (<5y),higher,CONTROL,,0,S3649266,SG,7,2013
A5083505250,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S4306525036,FI,348,1991
A5017598637,2017,HONEST_ERROR,senior (10-20y),higher,CONTROL,,0,S33418846,KR,16,2003
A5066837873,2017,UNCONFIRMED_CONCERNS,veteran (20y+),higher,CONTROL,,0,S45161156,US,128,1988
A5020035143,2017,HONEST_ERROR,mid (5-10y),higher,CONTROL,,0,S25650217,IL,6,2009
A5132499451,2017,AUTHOR_MISCONDUCT,senior (10-20y),,CONTROL,,0,S7407056385,,12,2006
A5062214025,2017,UNCONFIRMED_CONCERNS,veteran (20y+),higher,CONTROL,,0,S2495708506,US,602,1992
A5052999135,2017,AUTHOR_MISCONDUCT,mid (5-10y),higher,CONTROL,,0,S183989336,DK,73,2012
A5017464944,2017,EDITORIAL_COMPROMISE,veteran (20y+),higher,CONTROL,,0,S75069817,NO,92,1987
A5109303301,2017,EDITORIAL_COMPROMISE,mid (5-10y),higher,CONTROL,,0,S51920167,CN,25,2010
A5048083887,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S11732831,,6,2003
A5138607662,2017,EDITORIAL_COMPROMISE,early (<5y),higher,CONTROL,,0,S7407056385,JP,8,2013
A5039021463,2017,HONEST_ERROR,senior (10-20y),higher,CONTROL,,0,S4306401280,,18,2005
A5052570180,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S143381477,CA,77,1989
A5100672216,2017,HONEST_ERROR,senior (10-20y),higher,CONTROL,,0,S126644158,CN,123,1998
A5137407286,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S4306401280,CN,7,1998
A5072435066,2017,AUTHOR_MISCONDUCT,senior (10-20y),higher,CONTROL,,0,S4306525036,GB,91,2003
A5033508386,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S4306401280,CN,246,1991
A5030767109,2017,AUTHOR_MISCONDUCT,veteran (20y+),higher,CONTROL,,0,S4306525036,BR,216,1996
A5071811930,2017,HONEST_ERROR,veteran (20y+),higher,CONTROL,,0,S4306525036,IT,81,1985
A5022058115,2017,UNCONFIRMED_CONCERNS,senior (10-20y),higher,CONTROL,,0,S182099265,BE,34,2004
A5109329885,2017,UNCONFIRMED_CONCERNS,senior (10-20y),higher,CONTROL,,0,S116251202,,138,1998
